Combo #,Median Image Size,F1 Score,Precision,Recall,Image Count,F1 Diff
752,25277.32911392405,0.0015455950540958266,0.02127659574468085,0.0008019246190858059,79,-0.3755857991284518
753,26915.869565217392,0.0015515903801396431,0.023809523809523808,0.0008019246190858059,69,-0.375579803802408
754,28524.406779661018,0.0015564202334630351,0.02631578947368421,0.0008019246190858059,59,-0.3755749739490846
755,945497.4747474748,0.07008436080467229,0.1836734693877551,0.04330392943063352,99,-0.30704703337787537
756,946947.4777777778,0.07119314436387607,0.2,0.04330392943063352,90,-0.30593824981867157
757,948852.7,0.06563965170797052,0.1991869918699187,0.03929430633520449,80,-0.3114917424745771
758,950408.3,0.06381534283774609,0.2079646017699115,0.03769045709703288,70,-0.31331605134480156
759,953135.35,0.05536332179930796,0.20202020202020202,0.03207698476343224,60,-0.3217680723832397
760,894917.2727272727,0.05912596401028278,0.1488673139158576,0.03688853247794707,99,-0.3180054301722649
761,896142.1666666666,0.05766710353866317,0.15770609318996415,0.03528468323977546,90,-0.3194642906438845
762,897831.7875,0.052173913043478265,0.15725806451612903,0.03127506014434643,80,-0.3249574811390694
763,899243.5571428571,0.04924760601915185,0.16744186046511628,0.028869286287089013,70,-0.3278837881633958
764,901555.55,0.04033379694019472,0.1518324607329843,0.023255813953488372,60,-0.3367975972423529
765,182564.61224489796,0.022727272727272728,0.06827309236947791,0.0136327185244587,98,-0.35440412145527495
766,182753.92134831462,0.02311352821210061,0.07589285714285714,0.0136327185244587,89,-0.35401786597044704
767,183073.0,0.016771488469601675,0.06521739130434782,0.009623095429029671,79,-0.36035990571294596
768,183338.84057971014,0.015602836879432624,0.06748466257668712,0.008821170809943865,69,-0.361528557303115
769,183683.59322033898,0.01300578034682081,0.06569343065693431,0.007217321571772253,59,-0.36412561383572684
770,21071.29591836735,0.0015420200462606015,0.02,0.0008019246190858059,98,-0.37558937413628707
771,22570.505617977527,0.0015432098765432098,0.02040816326530612,0.0008019246190858059,89,-0.37558818430600444
